global_index,sampled_episode_position,source_record_index,episode_id,step_id,app,package,app_key,task_key,image_path,image_sha256,width,height,dhash64,tile_rows,tile_cols,has_history,history_comparisons,exact_sha256_match,min_dhash_hamming,max_tile_unchanged_ratio,nearest_global_index,nearest_episode_id,nearest_step_id,nearest_image_sha256,nearest_same_episode,nearest_same_task,nearest_same_app,current_cache_config_hit_type,current_cache_config_hit,dhash_le_0,dhash_le_2,dhash_le_4,dhash_le_8,dhash_le_16,tile_ge_0.9,tile_ge_0.95,tile_ge_0.98,tile_ge_0.99
1321,244,1320,6219,0,,,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app.",data/androidcontrol_1000/images/episode_6219/step_0.png,4eb3467b94f0816e6d05deecb2d77111a5d1446f7d1290718bd2d46f6a16898b,1080,2400,bd91a730a0d45586,8,16,True,1320,False,17,0.0,770,3408,8,dc99969ad75046140cc95e2978e6b31089f16647df059fb0356989445d0ea815,False,False,,miss,False,False,False,False,False,False,False,False,False,False
1322,244,1321,6219,1,,,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app.",data/androidcontrol_1000/images/episode_6219/step_1.png,bdfdd3de6de8e2fce2cb944615321390fc754a2b8a504b2903c82506351eba87,1080,2400,316239b999f9384d,8,16,True,1321,False,16,0.09375,1172,5455,0,34b61f91732664988907bfcc4332ba5bb1c245bb9a638d2157adb37405e37c16,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1323,244,1322,6219,2,,,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app.",data/androidcontrol_1000/images/episode_6219/step_2.png,2578db7269a0a32a9ea1da6ce99f9c1c08cc053f4f92af985fe53195f6d1c022,1080,2400,316260793371e94d,8,16,True,1322,False,16,0.1171875,1322,6219,1,bdfdd3de6de8e2fce2cb944615321390fc754a2b8a504b2903c82506351eba87,True,True,,miss,False,False,False,False,False,True,False,False,False,False
1324,244,1323,6219,3,,,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app.",data/androidcontrol_1000/images/episode_6219/step_3.png,84abbf95a74c4640a634cb6bba6f101c4ef4d692f21d87618bb633cbf139d667,1080,2400,b16631f0f0f8f0ec,8,16,True,1323,False,11,0.1328125,1322,6219,1,bdfdd3de6de8e2fce2cb944615321390fc754a2b8a504b2903c82506351eba87,True,True,,miss,False,False,False,False,False,True,False,False,False,False
1325,244,1324,6219,4,,,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app.",data/androidcontrol_1000/images/episode_6219/step_4.png,1fcf3b5585063e81919e2542c8e56fef650f2e5aafb7c608da2da702453aa82f,1080,2400,316260793371e94d,8,16,True,1324,False,0,0.8671875,1323,6219,2,2578db7269a0a32a9ea1da6ce99f9c1c08cc053f4f92af985fe53195f6d1c022,True,True,,miss,False,True,True,True,True,True,False,False,False,False
1326,244,1325,6219,5,,,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app.",data/androidcontrol_1000/images/episode_6219/step_5.png,49093ee61ea16808acd29eb003e91db6f03e9d713ea0cbf7bc8854cc18fa4edb,1080,2400,b16671f8f0f0f0ec,8,16,True,1325,False,3,0.4921875,1324,6219,3,84abbf95a74c4640a634cb6bba6f101c4ef4d692f21d87618bb633cbf139d667,True,True,,miss,False,False,False,True,True,True,False,False,False,False
1327,244,1326,6219,6,,,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app.",data/androidcontrol_1000/images/episode_6219/step_6.png,006d5ed37af283ba2aff1e7a6f90e17bb62bc0a7723b3f3a5ecc8602ede0cc43,1080,2400,3162605d3371e94d,8,16,True,1326,False,2,0.890625,1325,6219,4,1fcf3b5585063e81919e2542c8e56fef650f2e5aafb7c608da2da702453aa82f,True,True,,miss,False,False,True,True,True,True,False,False,False,False
1328,244,1327,6219,7,,,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app.",data/androidcontrol_1000/images/episode_6219/step_7.png,eecca48680075cf6a664aade95378aa348942618888c7b65e058fb9e90752d3f,1080,2400,3160605d33755151,8,16,True,1327,False,9,0.3671875,1327,6219,6,006d5ed37af283ba2aff1e7a6f90e17bb62bc0a7723b3f3a5ecc8602ede0cc43,True,True,,miss,False,False,False,False,False,True,False,False,False,False
1329,244,1328,6219,8,,,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app.",data/androidcontrol_1000/images/episode_6219/step_8.png,fa8f4726bfede8eaa59a9a5ec75248b4d2e59bc4696c7125bb8571123b34a367,1080,2400,3160607971555151,8,16,True,1328,False,5,0.8671875,1328,6219,7,eecca48680075cf6a664aade95378aa348942618888c7b65e058fb9e90752d3f,True,True,,miss,False,False,False,False,True,True,False,False,False,False
1330,244,1329,6219,9,,,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app.",data/androidcontrol_1000/images/episode_6219/step_9.png,9ad1045352408f539b91c3c9c3429d9f42c452dc93aae6ed47ccdf31e3b67d1f,1080,2400,3160607971555151,8,16,True,1329,False,0,0.9296875,1329,6219,8,fa8f4726bfede8eaa59a9a5ec75248b4d2e59bc4696c7125bb8571123b34a367,True,True,,patch_candidate,True,True,True,True,True,True,True,False,False,False
1331,244,1330,6219,10,,,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app.",data/androidcontrol_1000/images/episode_6219/step_10.png,f0a6ff62d737af3502413d77fac779049f2ef49c490b829fa9e91748722b83b8,1080,2400,3160617971555151,8,16,True,1330,False,1,0.875,1329,6219,8,fa8f4726bfede8eaa59a9a5ec75248b4d2e59bc4696c7125bb8571123b34a367,True,True,,miss,False,False,True,True,True,True,False,False,False,False
1332,245,1331,6239,0,,,,"Look for a venison goulash in the kitchen stories app for me, I'm starving.",data/androidcontrol_1000/images/episode_6239/step_0.png,778bb7cf817b8b672b7f8f1006d8f3fec3dd6bb60e63d6b937c6a31e8bedf1b1,1080,2400,5d5d5454516050c8,8,16,True,1331,False,15,0.0,602,2606,3,b9a91f7c2b0108ddb2f79f6b2ece3e1267c00ed660c9e1f5d3a5192f5b47ae39,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1333,245,1332,6239,1,,,,"Look for a venison goulash in the kitchen stories app for me, I'm starving.",data/androidcontrol_1000/images/episode_6239/step_1.png,c152eae58becfb721f217deddb8089bb1b07de99b57a99faa334a0cbff27aa56,1080,2400,607169696969404d,8,16,True,1332,False,0,0.8046875,10,60,1,d98571d5a1cac702df2760c400d16e9c0d159a9a09aff4fbca098712febf616b,False,False,,miss,False,True,True,True,True,True,False,False,False,False
1334,245,1333,6239,2,,,,"Look for a venison goulash in the kitchen stories app for me, I'm starving.",data/androidcontrol_1000/images/episode_6239/step_2.png,4476091ecfb0e909b85d0748497dac86ec94e0e55d17e68147ccb29735dd44e0,1080,2400,7169696969c0004d,8,16,True,1333,False,1,0.7890625,11,60,2,cbcf6a34437099c30b005cf440d2a6d7a90fca16f9bd790daaf8dc120ee21cc9,False,False,,miss,False,False,True,True,True,True,False,False,False,False
1335,245,1334,6239,3,,,,"Look for a venison goulash in the kitchen stories app for me, I'm starving.",data/androidcontrol_1000/images/episode_6239/step_3.png,62a3fe7cb7bd0de0755c4e96be16d0e47c6ab0d530290f7b8d49836c675788b8,1080,2400,30f00000c8cce0cc,8,16,True,1334,False,7,0.3671875,14,60,5,2d2e3051de550e95e6447778b2c6131d58d5814a0bdff4bfd16a782c45b1d47f,False,False,,miss,False,False,False,False,True,True,False,False,False,False
1336,246,1335,6259,0,,,,In booking.com app inquiry about dietary restrictions ,data/androidcontrol_1000/images/episode_6259/step_0.png,9ae483b70a582ea5ff52cfe2719b92e84e3582178a58560c56a297971d0cfd1e,1080,2400,a031b18b8382808e,8,16,True,1335,False,14,0.0703125,284,1144,3,7d17d4c47f41de266b4fc2c517071b6095b06e1bdeaf15cd533f428e1632b68e,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1337,246,1336,6259,1,,,,In booking.com app inquiry about dietary restrictions ,data/androidcontrol_1000/images/episode_6259/step_1.png,1084de48aa77dab355c016b01bd37c130fbfcc925cef7601ac384538eb660e53,1080,2400,380383800381808e,8,16,True,1336,False,12,0.0390625,205,843,10,6fc1b896fbb3385d534343042c1e2896d3047b8241d29e205aa8e994a194cf75,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1338,246,1337,6259,2,,,,In booking.com app inquiry about dietary restrictions ,data/androidcontrol_1000/images/episode_6259/step_2.png,5ab2a98182f8d35ed95d29d4a22b8c7ae29598fb59393c2e3e60714855c38c01,1080,2400,33f080c90484808e,8,16,True,1337,False,12,0.0390625,271,1104,0,9983d204a86078b16453a1e5301ab4176edffe98432003ffd49133afb68d36db,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1339,246,1338,6259,3,,,,In booking.com app inquiry about dietary restrictions ,data/androidcontrol_1000/images/episode_6259/step_3.png,4e2d8fbffb0dca5cf1f642edef0a53d46e76fa6a84f388c80cb5fe58d9208639,1080,2400,329200008089008e,8,16,True,1338,False,9,0.0859375,271,1104,0,9983d204a86078b16453a1e5301ab4176edffe98432003ffd49133afb68d36db,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1340,246,1339,6259,4,,,,In booking.com app inquiry about dietary restrictions ,data/androidcontrol_1000/images/episode_6259/step_4.png,575aa3e8eb1784d30205e2bf607f17028936cd4f8e63cdbdc8c7c635adf35028,1080,2400,328381818371848c,8,16,True,1339,False,12,0.078125,1339,6259,3,4e2d8fbffb0dca5cf1f642edef0a53d46e76fa6a84f388c80cb5fe58d9208639,True,True,,miss,False,False,False,False,False,True,False,False,False,False
1341,246,1340,6259,5,,,,In booking.com app inquiry about dietary restrictions ,data/androidcontrol_1000/images/episode_6259/step_5.png,df1693a9d7a9267c3f4059b01aa78243152b5b0dc7e805c10acecb6f6974d7ec,1080,2400,388301c80000008c,8,16,True,1340,False,8,0.375,588,2565,3,7817ba4583bc2e45f52a7f0be1cad6af8fb602bd3e2ed6678df19264d585e7b9,False,False,,miss,False,False,False,False,True,True,False,False,False,False
1342,246,1341,6259,6,,,,In booking.com app inquiry about dietary restrictions ,data/androidcontrol_1000/images/episode_6259/step_6.png,4fa6753f2d8ec3df170203704735deb4965b4f6ae37f3d1bc5c0b01507873f4c,1080,2400,388301c8e06de4cc,8,16,True,1341,False,11,0.4609375,1341,6259,5,df1693a9d7a9267c3f4059b01aa78243152b5b0dc7e805c10acecb6f6974d7ec,True,True,,miss,False,False,False,False,False,True,False,False,False,False
1343,246,1342,6259,7,,,,In booking.com app inquiry about dietary restrictions ,data/androidcontrol_1000/images/episode_6259/step_7.png,38c40b710203d299290adf4dae2de92b7561161fa7a9f80442fc3d49f61303ef,1080,2400,3483c0208e6de4cc,8,16,True,1342,False,9,0.5859375,1342,6259,6,4fa6753f2d8ec3df170203704735deb4965b4f6ae37f3d1bc5c0b01507873f4c,True,True,,miss,False,False,False,False,False,True,False,False,False,False
1344,246,1343,6259,8,,,,In booking.com app inquiry about dietary restrictions ,data/androidcontrol_1000/images/episode_6259/step_8.png,80919af879991c8553d2486db45415990ca9668173c12853930e2d966805e09b,1080,2400,30d0c08383a0808e,8,16,True,1343,False,12,0.21875,1341,6259,5,df1693a9d7a9267c3f4059b01aa78243152b5b0dc7e805c10acecb6f6974d7ec,True,True,,miss,False,False,False,False,False,True,False,False,False,False
1345,247,1344,6279,0,,,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app.",data/androidcontrol_1000/images/episode_6279/step_0.png,6d57ce8812a0fcff53f263a318113df42310bba5e99800e32200fb95fdbc8c71,1080,2400,694d441f1970707c,8,16,True,1344,False,16,0.234375,607,2626,4,f9b3f1e26aed3ce273858eb7fb546eb3fa207363904f5eb0aa32983182ef1dfa,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1346,247,1345,6279,1,,,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app.",data/androidcontrol_1000/images/episode_6279/step_1.png,de92ecd10bb1f7e24bcc207709354c404f437cbde6a5c944d5add59c9907bb50,1080,2400,69922d7573717155,8,16,True,1345,False,16,0.0546875,1049,4793,0,7b0e99fda0e744fa8938947ec43ba81f4552582be9d454f421713abcfd8f0f64,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1347,247,1346,6279,2,,,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app.",data/androidcontrol_1000/images/episode_6279/step_2.png,d1d5465a0380f8d599da7e088d476ee47ed3da3c8dcaf6ab3713e1d36d767973,1080,2400,686464644766205d,8,16,True,1346,False,14,0.171875,737,3228,1,7b2fe1fd6f13d9feb86e221bc59a0b445aeb785bd77e9a8ba3f2060a1d074b3e,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1348,247,1347,6279,3,,,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app.",data/androidcontrol_1000/images/episode_6279/step_3.png,9ad6cf44e266525e728c7e24dbdd64703bb4348b9d0b2d81db1c5a4202ec9ff6,1080,2400,710c0d10080e100c,8,16,True,1347,False,10,0.5625,608,2626,5,8fdf98e7cf2d401fe242e843dc0c92670a74707fe9059f584e57285a8a63fd96,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1349,247,1348,6279,4,,,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app.",data/androidcontrol_1000/images/episode_6279/step_4.png,1e223b043bca3f37c3c78cbaf73e6678fb94846f0670fe09476a524fdfe90a2d,1080,2400,f10c0d100c0e100c,8,16,True,1348,False,2,0.9609375,1348,6279,3,9ad6cf44e266525e728c7e24dbdd64703bb4348b9d0b2d81db1c5a4202ec9ff6,True,True,,miss,False,False,True,True,True,True,True,True,False,False
1350,247,1349,6279,5,,,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app.",data/androidcontrol_1000/images/episode_6279/step_5.png,1cba9d3ee6e5fe000b7aa3d3fc9f40a056190af57cabfe0124dce48c966a4dfa,1080,2400,f10c0d10080e100c,8,16,True,1349,False,1,0.96875,1349,6279,4,1e223b043bca3f37c3c78cbaf73e6678fb94846f0670fe09476a524fdfe90a2d,True,True,,patch_candidate,True,False,True,True,True,True,True,True,False,False
1351,248,1350,6299,0,,,,"In the FitPro App ,view the insights of today walk activity",data/androidcontrol_1000/images/episode_6299/step_0.png,493c8422477f01bfbf8d20371c3bf7a06b4e80a44de6f265e99682efdbe2ae2d,1080,2400,a48e27968e81cc8a,8,16,True,1350,False,16,0.03125,594,2565,9,5c7eec488e1f4acfcf97ed8f6e1e0980821de2adba42e00d13e318828adf1735,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1352,248,1351,6299,1,,,,"In the FitPro App ,view the insights of today walk activity",data/androidcontrol_1000/images/episode_6299/step_1.png,5555c6d7bf5b1e9933efe4d6d5d03c644b0b453cca4f5f90d6918c9370d16986,1080,2400,b4b8f8e8e0f088aa,8,16,True,1351,False,15,0.015625,619,2687,0,c38f49e653e717604dc17dc839ce36f6a29aa0a36322fbc00bbde515a2b12564,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1353,248,1352,6299,2,,,,"In the FitPro App ,view the insights of today walk activity",data/androidcontrol_1000/images/episode_6299/step_2.png,36c7522164aca74d04b6684b9338571d7c7bea84fab4d385dfcc9b640b366820,1080,2400,284964727002200c,8,16,True,1352,False,12,0.140625,439,1764,0,3bee85e948d81ec116906598ba6154d56f3f9722044db822ca20ce9ed1d89764,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1354,249,1353,6399,0,,,,"Open WinZip app, compress the download file in Zip format",data/androidcontrol_1000/images/episode_6399/step_0.png,e4a3978f40608f93e90965570f0460203f65f95d2a0e5296ad448f72d9b0921a,1080,2400,3000000b0b00008c,8,16,True,1353,False,7,0.6953125,570,2505,1,2711cbd51ce66eb4e606cf6dd161b990f97566049f24d160598e702e5be8e827,False,False,,miss,False,False,False,False,True,True,False,False,False,False
1355,249,1354,6399,1,,,,"Open WinZip app, compress the download file in Zip format",data/androidcontrol_1000/images/episode_6399/step_1.png,432f4d0ae3c519d0723b169ff9ad72e4804b93f03b42cb6bd6a2c346b99a54a5,1080,2400,1182363270c4e0cc,8,16,True,1354,False,14,0.1484375,1083,4974,2,c26bd5021dab31b8d8698fb1d9c091b8599d8f3510e05165c54415c2de402da5,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1356,249,1355,6399,2,,,,"Open WinZip app, compress the download file in Zip format",data/androidcontrol_1000/images/episode_6399/step_2.png,a1a69f83a74d1c2b82e8f1b4d419204662d7c134d030b2cab3406a5579aafa37,1080,2400,c3aaaa808080004c,8,16,True,1355,False,11,0.4296875,1003,4672,1,b366199c64270ddb93d406a77c75a71aa24692330d00f3f8cabfd8aacec66d7d,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1357,249,1356,6399,3,,,,"Open WinZip app, compress the download file in Zip format",data/androidcontrol_1000/images/episode_6399/step_3.png,3b61dabb97b341780f3fe6e0be8c48df6f97927156f7805e29c80f209ea07d58,1080,2400,c20381000080830f,8,16,True,1356,False,10,0.1953125,638,2727,0,7a3513658b7d7a56d73dcffa457f3f7c060afc3e3f739473c6e51f4370e78d75,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1358,249,1357,6399,4,,,,"Open WinZip app, compress the download file in Zip format",data/androidcontrol_1000/images/episode_6399/step_4.png,0e1875384b0506454fcd8b540653d41200fdd4e52ef16031694e99e542c4169e,1080,2400,c20101018080808c,8,16,True,1357,False,9,0.2265625,1016,4672,14,7219436e0a7c220b3263a982f733ee5aa7aba7bcc697f7a95091aaf3bf51760b,False,False,,miss,False,False,False,False,False,True,False,False,False,False
1359,249,1358,6399,5,,,,"Open WinZip app, compress the download file in Zip format",data/androidcontrol_1000/images/episode_6399/step_5.png,c96240b0f15de9771891f59210dd799cf0d4f76b94fb4c2eea7ec04be41ed22f,1080,2400,528201010901830f,8,16,True,1358,False,9,0.0859375,723,3168,2,64e6532ba9c310c5dce0391b628fd9134a2ffd4802814af963ff068defdb9a83,False,False,,miss,False,False,False,False,False,True,False,False,False,False
